,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,,
,Business Center Index,
Organizational Chart,2,
Business Center Summary,3,
Streets And Highways,4,
Storm Water Management,6,
Mosquito Control,9,
Engineering,10,
Traffic Engineering,12,
Parking Authority,14,
Property Management,15,
Utilities,16,
Rental Of Land,17,
Waste Management,18,
City Garage,20,
Cemetery Perpetual Care Fund,22,
Department of Public Utilities,23,
Harbor Center Pavilion,25,
Fiscal Year 2012,1,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,Public Works/General Services,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,360,
,Streets And Highways,
,Positions =,15
,Storm Water Management Fund,
,Positions =,23
,Mosquito Control,
,Positions =,4
,Engineering,
,Positions =,16
,Traffic Engineering,
,Positions =,10
,Parking Authority Fund,
,Positions =,6
,Property Management,
,Positions =,41
,Waste Management Fund,
,Positions =,68
,City Garage Fund,
,Positions =,36
,Public Utilities Fund,
,Positions =,139
,Harbor Center Pavilion,
,Positions =,2
Fiscal Year 2012,2,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
• Completed PER for required improvements to the dams at the City's four lakes in order to meet new regulatory requirements.,• Completed PER for required improvements to the dams at the City's four lakes in order to meet new regulatory requirements.,• Completed PER for required improvements to the dams at the City's four lakes in order to meet new regulatory requirements.
• Initiated system to enhance Geographic Information System (GIS) data updates and accuracy by using Global Positioning,• Initiated system to enhance Geographic Information System (GIS) data updates and accuracy by using Global Positioning,• Initiated system to enhance Geographic Information System (GIS) data updates and accuracy by using Global Positioning
System (GPS) technology to obtain coordinates and field verify utility system assets.,System (GPS) technology to obtain coordinates and field verify utility system assets.,
.,,
Fiscal Year 2012,24,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Harbor Center Pavilion,Harbor Center Pavilion,,,,
Business Unit Mission Statement,,,,,,
To insure that the Harbor Center Pavilion is the destination of choice for all concert-goers in the region.,To insure that the Harbor Center Pavilion is the destination of choice for all concert-goers in the region.,To insure that the Harbor Center Pavilion is the destination of choice for all concert-goers in the region.,To insure that the Harbor Center Pavilion is the destination of choice for all concert-goers in the region.,,,
Description of Services Provided,,,,,,
"Provide maintenance and upkeep services to include lawn maintenance, after show cleanups, parking attendants and any","Provide maintenance and upkeep services to include lawn maintenance, after show cleanups, parking attendants and any","Provide maintenance and upkeep services to include lawn maintenance, after show cleanups, parking attendants and any","Provide maintenance and upkeep services to include lawn maintenance, after show cleanups, parking attendants and any","Provide maintenance and upkeep services to include lawn maintenance, after show cleanups, parking attendants and any",,
other necessary services to ensure that the Harbon Center Pavilion remains a first class entertainmment venue.,other necessary services to ensure that the Harbon Center Pavilion remains a first class entertainmment venue.,other necessary services to ensure that the Harbon Center Pavilion remains a first class entertainmment venue.,other necessary services to ensure that the Harbon Center Pavilion remains a first class entertainmment venue.,,,
,Goals:,,,,,
• To improve the overall image of the facility,,,,,,
• To develop a replacement reserve fund for inventory,• To develop a replacement reserve fund for inventory,,,,,
• To improve the winterization process to minimize the effects of inclement weather on the facility.,• To improve the winterization process to minimize the effects of inclement weather on the facility.,• To improve the winterization process to minimize the effects of inclement weather on the facility.,• To improve the winterization process to minimize the effects of inclement weather on the facility.,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"64,116","41,541",-,"62,131","62,131"
,Benefits,"18,330","14,546",-,"22,472","22,472"
,Other Operating Expenses,"228,011","237,700",-,"237,700","237,700"
,Internal Service Charges,"30,240","24,131",-,"28,750","29,150"
,Net Budget,"340,697","317,918",-,"351,053","351,453"
,Total Budget,"340,697","317,918",-,"351,053","351,453"
Total Permanent Positions,Total Permanent Positions,2,2,2,2,2
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,100 General Fund,"340,697","317,918",-,"351,053","351,453"
,Total Funding,"340,697","317,918",-,"351,053","351,453"
,Strategic Goals,,,,,
• Develop a strategy to provide a maintenance reserve fund that will allow for routine replacement of venue equipment and,• Develop a strategy to provide a maintenance reserve fund that will allow for routine replacement of venue equipment and,• Develop a strategy to provide a maintenance reserve fund that will allow for routine replacement of venue equipment and,• Develop a strategy to provide a maintenance reserve fund that will allow for routine replacement of venue equipment and,• Develop a strategy to provide a maintenance reserve fund that will allow for routine replacement of venue equipment and,,
provide funds for emergency repairs.,,,,,,
• Continue to streamline services in order to bring operational cost in line with anticipated revenue.,• Continue to streamline services in order to bring operational cost in line with anticipated revenue.,• Continue to streamline services in order to bring operational cost in line with anticipated revenue.,• Continue to streamline services in order to bring operational cost in line with anticipated revenue.,,,
Outcomes and Accomplishments,,,,,,
• Replaced VIP tents to better attract sponsors to the venue.,• Replaced VIP tents to better attract sponsors to the venue.,,,,,
• Replaced all VIP furniture and replaced broken concrete.,• Replaced all VIP furniture and replaced broken concrete.,,,,,
,Fiscal Year 2012,25,,,Public Works/General Services,Public Works/General Services
